Status,Species name (Current accepted),"Authority, Year",Common Name,Species  (Previous names),Fauna,Kingdom,Phylum,Class,Order,Family,Genus,Species,Native_biogeog,Native_geog,Species name (First published),Reference (First published),Specific Page No. (First published),Date: yyyy (First published),Latitude (First published),Longitude (First published),Location (First published),Species name (First sighting),Reference (First sighting),Date: dd/mm/yyyy (First sighting),Year (First sighting),Latitude (First sighting),Longitude (First sighting),Location (First sighting),Introduction pathway,Introduction_mode,Introduction_all,"Introduction pathway 
Reference","Extinction 
(Y/N)",Year (Extinction),Extinction Reference,"Active removal
(Y/N)","Active removal 
Reference","References: Subsequent records (Surname, journal short form, vol(issue) (year) page)",Additional Remarks
Naturalised,Barbonymus schwanefeldii ,"Bleeker, 1853","Tinfoil Barb, Striped-tailed Tinfoil Barb","Barbus schwanefeldi, Barbodes schwanefeldii, Puntius schwanefeldi, Systomus schwanefeldi",Freshwater,Animalia,Chordata,Actinopteri ,Cypriniformes ,Cyprinidae,Barbonymus,schwanefeldii,Indomalayan,Southeast Asia,Puntius schwanenfeldii,"Alfred, E. R. (1966). The fresh-water fishes of Singapore. Zoologische Verhandelingen, 78(1), 1-68.","22, 27",1966,1.3368000,103.6942000,Jurong ,Puntius schwanenfeldii,"Alfred, E. R. (1966). The fresh-water fishes of Singapore. Zoologische Verhandelingen, 78(1), 1-68.",1937,1937,1.3368000,103.6942000,Jurong ,Aquaculture,,Consumption trade,"Ng, H. H., & Tan, H. H. (2010). An annotated checklist of the non-native freshwater fish species in the reservoirs of Singapore. COSMOS, 6, 95-116. https://doi.org/10.1142/S0219607710000504",N,,,N,,"Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 164; Baker and Lim, Wild Animals of Singapore 2nd Edition (2012) 164; Ng & Tan, COSMOS 6(1) (2010) 98",
Naturalised,Betta splendens,"Regan, 1910",Siamese fighting fish ,,Freshwater,Animalia,Chordata,Actinopteri ,Perciformes ,Osphronemidae,Betta,splendens ,Indomalayan,Southeast Asia,Macropodus pugnax,"Cantor, T. (1849). Catalogue of Malayan Fishes. The journal of the Asiatic Society of Bengal 18(2), i–xii, 983–1426, pls. 1–14","1066, 1068, 1425, 1435, 1447",1849,,,Singapore,Macropodus pugnax,"Cantor, T. (1849). Catalogue of Malayan Fishes. The journal of the Asiatic Society of Bengal 18(2), i–xii, 983–1426, pls. 1–14",1840,1840, , ,Singapore,Ornamental fish trade,,Pet trade,"Alfred, E. R. (1966). The fresh-water fishes of Singapore. Zoologische Verhandelingen, 78(1), 1-68.",N,,,N,,"Herre, Bulletin of the Raffles Museum 16 (1940) 31; Tweedie, Bulletin of the Raffles Museum 24 (1952) 65, 75; Johnson, 1964; Johnson, Animal Life and Nature in Singapore (Chuang SH, ed.) (1973) 122; Lim & Ng, A Guide to the Freshwater Fishes of Singapore (1990) 92-93, 130, 134; Munro, 1990; Ng et al, (as B. imbellis) Biol Conserv 64 (1993) 20-21; Lever, 1996; Ng & Lim, Journal of the Singapore National Academy of Science 22-24 (1997) 113; National Parks Board, 2003; Tan et al, Raffles Bull Zool 58(1) (2010) 138, 142; Tan, Singapore Biodiversity Records (2016) 122.",
Naturalised,Brachygobius sabanus,"Inger, 1958",Lesser Bumblebee Goby,,Freshwater,Animalia,Chordata,Actinopteri ,Gobiiformes,Gobionellidae,Brachygobius, sabanus,Indomalayan,Southeast Asia,Brachygobius sabanus,"Lim, K. K. P., & Tan, H. H. (2012). Addition of fish species to the established alien fauna of Singapore: Amblypharyngodon chulabhornae and Brachygobius sabanus. Nature in Singapore, 5, 69-72. ",69-72,2012,1.4245000,103.7391000,Kranji Reservoir,Brachygobius sabanus,"Lim, K. K. P., & Tan, H. H. (2012). Addition of fish species to the established alien fauna of Singapore: Amblypharyngodon chulabhornae and Brachygobius sabanus. Nature in Singapore, 5, 69-72. ",13/3/2007,2007,1.4245000,103.7391000,Kranji Reservoir,"Ornamental fish, believed  to have been artificially introduced in Singapore",,Pet trade,"Lim, K. K. P., & Tan, H. H. (2012). Addition of fish species to the established alien fauna of Singapore: Amblypharyngodon chulabhornae and Brachygobius sabanus. Nature in Singapore, 5, 69-72. ",N,,,N,,"Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 171; Tan et al, Singapore Biodiversity Records, 2014: 185; Kwik & Yeo, (as Brachygobius doriae) Hydrobiologia 762 (2015) 147; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 62; Larson et al, Raffles Bull Zool (2016) 747, 755; Tan et al, Singapore Biodiversity Records (2016) 186",
Naturalised,Channa micropeltes,"Cuvier in Cuvier and Valenciennes, 1831","Giant snakehead, Red snakehead, Toman",Ophiocephalus micropeltes ,Freshwater,Animalia,Chordata,Actinopteri ,Perciformes ,Channidae,Channa,micropeltes,Indomalayan,Southeast Asia,Channa micropeltes,"Burkill, H. M. (1961) Protection of wild life on Singapore Island. In: J Wyatt-Smith & PR Wycherley (eds.), Nature Conservation in Western Malaysia. The Malayan Nature Society, pp. 152–164","TBD, first record not available online ",1961,,,,,"Alfred, E. R. (1966). The fresh-water fishes of Singapore. Zoologische Verhandelingen, 78(1), 1-68.",1961,1961,1.3140328,103.8158707,Singapore Botanic Gardens ,"Wide-scale introduction by PUB to control large populations of Oreochromis spp. then present in the reservoirs (Yang SL, pers. comm.). Prior to wide-scale introduction, the species was known only from the lake in the Singapore Botanic Gardens.",,Biological control,"Ng, H. H., & Tan, H. H. (2010). An Annotated Checklist of the non-native freshwater fish species in the reservoirs of Singapore. COSMOS, 06(01), 95-116. https://doi.org/10.1142/s0219607710000504",N,,,N,,"Burkill, Annual report of the Botanic Gardens Department 1961 (1963) 9; Alfred, Zoologische Verhandelingen 78 (1966) 55-56 ; Yang, 1984; Anonymous, The Pangolin Malayan Nature Society 1(3) (1988) 51; Anonymous, The Pangolin Malayan Nature Society 2(1) (1989) 5; Anonymous, The Pangolin Malayan Nature Society 2(2) (1989) 22; Lim & Ng, A Guide to the Freshwater Fishes of Singapore (1990) 12, 108, 130; Munro, 1990; Lim, The Pangolin Malayan Nature Society 2(4) (1991) 8; Ng, 1991; Public Utilities Board, 1991; Lim & Ng, The Pangolin, The Nature Society (Singapore) 5(1-4) (1992) 11; Ng et al, Biol Conserv 64 (1993) 19-20; Lim et al, The Pangolin Malayan Nature Society 8(1-4) (1995) 21-22; Subaraj et al, The Pangolin Malayan Nature Society 8(1-4) (1995) 7; Ng & Lim, Journal of the Singapore National Academy of Science 22-24 (1997) 117; Ng & Lim, Gard Bull Singapore 49(2) (1997) 258, 260; National Parks Board, 2003; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 49, 165; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 49, 165; Ng & Tan, COSMOS 6(1) (2010) 106, 107, 113; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 64; Tan, Singapore Biodiversity Records (2016): 122, 124; Tan & Herder, Singapore Biodiversity Records (2016) 62.",
Naturalised,Chitala ornata,"Gray, 1831","Clown Knifefish, Clown Featherback","Notopterus ornatus, Notopterus ocellifer",Freshwater,Animalia,Chordata,Actinopteri ,Osteoglossiformes ,Notopteridae,Chitala,ornata,Indomalayan,Southeast Asia,Chitala ornata,"Ng, P. K. L., & Lim, K. K. P. (1997). The Diversity and Conservation Status of Fishes in the Nature Reserves of Singapore [Proceedings of the Nature Reserves Survey Seminar]. Gardens' Bulletin Singapore, 49(2), 255–266.",256,1997,1.4051000,103.8434000,Lower Seletar Reservoir ,Chitala ornata,"Ng, P. K. L., & Lim, K. K. P. (1997). The Diversity and Conservation Status of Fishes in the Nature Reserves of Singapore [Proceedings of the Nature Reserves Survey Seminar]. Gardens' Bulletin Singapore, 49, 245-265.",1997,1997,1.4051000,103.8434000,Lower Seletar Reservoir ,Aquarium fish,,Pet trade,"Ng, P. K. L., & Lim, K. K. P. (1997). The Diversity and Conservation Status of Fishes in the Nature Reserves of Singapore [Proceedings of the Nature Reserves Survey Seminar]. Gardens' Bulletin Singapore, 49, 245-265.",N,,,N,,"Ng & Lim, Gard. Bull. Singapore, 49(2) (1997) 256, 258; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 164; Ng & Tan, COSMOS, 6(1) (2010) 96–97; Tan et al, The Natural Heritage of Singapore 3rd Edition (2010) 253; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 164;
",
Naturalised,Cichla orinocensis,"Humboldt in Humboldt and Valenciennes, 1821",Orinoco Peacock Bass,"Cichla argus, Cichla ocellaris (misidentified), Cichla cf. monoculus (misidentified)",Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Cichla,orinocensis,Neotropic,South America,Cichla cf. monoculus,"Ng, P. K. L., & Lim, K. K. P. (1997). The Freshwater Fishes of Singapore. Journal of the Singapore National Academy of Science, 22-24, 109-124",119,1997,1.3700000,103.8231000,Lower Peirce Reservoir ,Cichla cf. monoculus,"Ng, P. K. L., & Lim, K. K. P. (1997). The Freshwater Fishes of Singapore. Journal of the Singapore National Academy of Science, 22-24, 109-124",May-96,1996,1.3700000,103.8231000,Lower Peirce Reservoir ,"Game fish, Release of unwanted pets from the ornamental fish trade",,Pet trade | Fishing,"Ng, H. H., & Tan, H. H. (2010). An annotated checklist of the non-native freshwater fish species in the reservoirs of Singapore. COSMOS, 6, 95-116. https://doi.org/10.1142/S0219607710000504",N,,,N,,"Ng & Lim, (as Cichla ocellaris) Gard. Bull. Singapore, 49(2) (1997) 259; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 165; Ng & Tan, COSMOS, 6(1) (2010) 108; Yeo & Chia, COSMOS, 6(1) (2010) 28, 33; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 165; Kwik et al, BioInvasions Rec., 2(3) (2013) 241, 243;  Ng & Tan, NiS, 6 (2013) 20–21, 24; Tan, Singapore Biodiversity Records, 2013 (2013) 97; Tan, Singapore Biodiversity Records, 2014 (2014)  91–92; Tan, Singapore Biodiversity Records, 2014 (2014)173–174; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 2, 59
",
Naturalised,Cichla temensis,"Humboldt in Humboldt and Valenciennes, 1821","Speckled Peacock Bass, Speckled pavon",Cichla atabapensis,Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Cichla,temensis,Neotropic,South America,Cichla temensis,"Liew, J. H., Tan, H. H., & Yeo, D. C. J. (2012). Some cichlid fishes recorded in Singapore. Nature in Singapore, 5, 229–236.","231,234",2012,1.4006460,103.7998920,Upper Seletar Reservoir,Cichla temensis,"Liew, J. H., Tan, H. H., & Yeo, D. C. J. (2012). Some cichlid fishes recorded in Singapore. Nature in Singapore, 5, 229–236.",9/7/2011,2011,1.4006460,103.7998920,Upper Seletar Reservoir,"Game fish, Escapees from the ornamental fish trade",,Pet trade | Fishing,"Liew, J. H., Tan, H. H., & Yeo, D. C. J. (2012). Some cichlid fishes recorded in Singapore. Nature in Singapore, 5, 229-236.",N,,,N,,"Lai, Singapore Biodiversity Records, 2015 (2015) 75; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 60; Tan, Singapore Biodiversity Records, 2016 (2016) 105–106
",
Naturalised,Cichlasoma hybrid [Luohan],,"Luohan, Flowerhorn Cichlid",Amphilophus × Paratheraps,Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Cichlasoma,,Artificial hybrid,Artificial hybrid,Cichlasoma hybrid [Luohan],"Baker, N., & Lim, K. (2008). Wild Animals of Singapore: A Photographic Guide to Mammals, Reptiles, Amphibians and Freshwater Fishes (1st ed.). Draco Publishing and Distribution Pte. Ltd. Nature Society (Singapore). 180 pp.",165,2008,,,Singapore,Cichlasoma hybrid [Luohan],"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016",2004,2004,1.4425000,103.8561110,Khatib Bongsu,Ornamental fish trade,,Pet trade,"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016",N,,,N,,"Baker & Lim, (as Cichlasoma hybrid [Luohan]) Wild Animals of Singapore 1st Edition (2008) 165; Ng & Tan, (as Cichlasoma hybrid) COSMOS, 6(1) (2010) 108; Baker & Lim, (as Cichlasoma hybrid [Luohan]) Wild Animals of Singapore 2nd Edition (2012) 165; Jaafar et al, (as Veija spp.) Raffles Bull. Zool. 25 (2012) 81, 88; Kwik et al, (as Amphilophus × Paratheraps) BioInvasions Rec., 2(3) (2013) 241, 243; Ng & Tan, (as Cichlasoma sp. [Luohan]) NiS, 6 (2013) 21
",
Naturalised,Cichlasoma hybrid [Red Parrot],,Blood-red Parrot Cichlid,Amphilophus citrinellus × Paraneetroplus melanurus,Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Cichlasoma,,Artificial hybrid,Artificial hybrid,Amphilophus citrinellus × Paraneetroplus melanurus,"Liew, J. H., Tan, H. H., & Yeo, D. C. J. (2012). Some cichlid fishes recorded in Singapore. Nature in Singapore, 5, 229–236.","233, 234",2012,1.3820000,103.7656000,Bukit Panjang: Pang Sua Pond,Amphilophus citrinellus × Paraneetroplus melanurus,"Liew, J. H., Tan, H. H., & Yeo, D. C. J. (2012). Some cichlid fishes recorded in Singapore. Nature in Singapore, 5, 229–236.",10/1/2012,2012,1.3820000,103.7656000,Bukit Panjang: Pang Sua Pond,Ornamental fish trade,,Pet trade,"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016",N,,,N,,"Kwik et al, (as Cichlasoma hybrid), BioInvasions Rec., 2(3) (2013) 241, 243
",
Naturalised,Cichlasoma hybrid,,Cichlasoma urophthalmus × Parachromis managuensis,,Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Cichlasoma,,Artificial hybrid,Artificial hybrid,Parachromis managuensis × Cichlasoma urophthalmus,"Jaafar, Z., Yeo, D. C. J., Tan, H. H., & O’Riordan, R. M. (2012). Status of Estuarine and Marine Non-Indigenous Species in Singapore. The Raffles Bulletin of Zoology, 79-92.",88,2012,1.4482132,103.7245549,Sungei Buloh Wetland Reserve,Parachromis managuensis × Cichlasoma urophthalmus,"Jaafar, Z., Yeo, D. C. J., Tan, H. H., & O’Riordan, R. M. (2012). Status of Estuarine and Marine Non-Indigenous Species in Singapore. The Raffles Bulletin of Zoology, 79-92.",Nov-07,2007,1.4482132,103.7245549,Sungei Buloh Wetland Reserve,Ornamental fish trade,,Pet trade,"Jaafar, Z., Yeo, D. C. J., Tan, H. H., & O’Riordan, R. M. (2012). Status of Estuarine and Marine Non-Indigenous Species in Singapore. The Raffles Bulletin of Zoology, 79-92.",N,,,N,,NA,
Naturalised,Clarias gariepinus,"Burchell, 1822","African Walking Catfish, African Sharptooth Catfish, North African Catfish",Clarias lazera,Freshwater,Animalia,Chordata,Actinopteri ,Siluriformes,Clariidae,Clarias,gariepinus,Afrotropic,Africa,Clarias gariepinus,"Baker, N., & Lim, K. (2008). Wild Animals of Singapore: A Photographic Guide to Mammals, Reptiles, Amphibians and Freshwater Fishes (1st ed.). Draco Publishing and Distribution Pte. Ltd. Nature Society (Singapore). 180 pp.",164,2008,,,Singapore,Clarias gariepinus,"Tan, H. H., Low, M. E. Y., & Lim, K. K. P. (2010). Fishes of the Marina Basin, Singapore, before erection of the Marina Barrage. The Raffles Bulletin of Zoology, 58, 137-144.",03/2005-10/2005,2005,1.3062663,103.8634689,Rochor Canal (now part of Marina Reservoir),"Ornamental Fish Trade, Mercy release",,Pet trade | Mercy release,"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016",N,,,N,,"Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 164; Ng & Tan, COSMOS, 6(1) (2010) 104, 113; Tan et al, Raffles Bull. Zool. 58(1) (2010) 140; Tan et al, The Natural Heritage of Singapore 3rd Edition (2010) 253; Yeo & Lim, NiS, 3 (2010) 330; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 164; Baker, Singapore Biodiversity Records, 2013 (2013) 63; Baker & Lim, Singapore Biodiversity Records, 2013 (2013) 107; Kwik et al, BioInvasions Rec., 2(3) (2013) 241–243; Ng et al, Biol. Invasions, 16 (2013) 1567–1571; Yeo, Singapore Biodiversity Records, 2013 (2013) 27–28; Tan, Singapore Biodiversity Records, 2014 (2014) 6–7; Kwik & Yeo, Hydrobiologia, 762 (2015) 146; Tan & Koh, Singapore Biodiversity Records, 2015 (2015) 119–121; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 2, 48; Lim et al, NiS, 9 (2016) 168, 195–196; Tan et al, Singapore Biodiversity Records, 2016 (2016) 186–187; Tan et al, Singapore Biodiversity Records, 2017 (2017) 7–9
",
Naturalised,Danio albolineatus,"Blyth, 1860",Pearl Danio,"Danio albolineata, Brachydanio albolineata",Freshwater,Animalia,Chordata,Actinopteri ,Cypriniformes,Cyprinidae,Danio , albolineatus,Indomalayan,Southeast Asia,Danio albolineata,"Lim K. K. P. & Tan H. H. (2011) Addition of three cyprinid fishes to the alien fauna of Singapore. Nature in Singapore, 4, 377-382","377, 378, 381",2011,1.4142930,103.7747800,"Mandai, Lorong Asrama streams",Danio albolineata,"Lim, K. K. P., & Tan, H. H. (2011). Addition of three cyprinid fishes to the established alien fauna of Singapore. Nature in Singapore, 4, 377-382. 
",29/12/2007,2007,1.4142930,103.7747800,"Mandai, Lorong Asrama streams",Intentional releases,,Mercy release,"Lim, K. K. P., & Tan, H. H. (2011). Addition of three cyprinid fishes to the established alien fauna of Singapore. Nature in Singapore, 4, 377-382.",N,,,N,,"Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 171; Tan et al, NiS, 6 (2013) 231–232; Tan & Low, Singapore Biodiversity Records, 2014 (2014) 278

",
Naturalised,Geophagus altifrons,"Heckel, 1840","Eartheater, Long-finned Eartheater",,Freshwater,Animalia,Chordata,Actinopteri ,Cichliformes,Cichlidae,Geophagus,altifrons,Neotropic,South America,Geophagus altifrons,"Baker, N., & Lim, K. (2008). Wild Animals of Singapore: A Photographic Guide to Mammals, Reptiles, Amphibians and Freshwater Fishes (1st ed.). Draco Publishing and Distribution Pte. Ltd. Nature Society (Singapore). 180 pp.",165,2008,,,Singapore,Geophagus altifrons,"Ng, H. H., & Tan, H. H. (2010). An Annotated Checklist of the non-native freshwater fish species in the reservoirs of Singapore. COSMOS, 06(01), 95-116. https://doi.org/10.1142/s0219607710000504",12/2006 - 09/2009,2006, , ,Singapore,Ornamental fish trade,,Pet trade,"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016",N,,,N,,"Ng & Tan, COSMOS, 6(1) (2010) 109; Tan et al, Raffles Bull. Zool. 58(1) (2010) 139; Tan et al, (as Geophagus sp.), The Natural Heritage of Singapore 3rd Edition (2010) 249–250, 252; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 165; Kwik et al, BioInvasions Rec., 2(3) (2013) 241, 243; Tan, Singapore Biodiversity Records, 2014 (2014) 91–92; Tan, Singapore Biodiversity Records, 2016 (2016) 105–106; Ho et al, A Guide to the Freshwater Fauna of Nee Soon Swamp Forest (2016) 61; Lim et al, NiS, 9 (2016) 170, 195
",
Naturalised,Hampala macrolepidota,"Kuhl & van Hasselt, 1823","Sebarau, Jungle Perch, Hampala Barb ",,Freshwater,Animalia,Chordata,Actinopteri ,Cypriniformes,Cyprinidae,Hampala,macrolepidota,Indomalayan,Southeast Asia,Hampala macrolepidota,"Herre, A. W. C. T., & Myers, G. S. (1937). A Contribution to the Ichthyology of the Malay Peninsula. Bulletin of the Raffles Museum, 13, 5-53.",60,1937,,,Singapore,Hampala macrolepidota,"Herre, A. W. C. T., & Myers, G. S. (1937). A Contribution to the Ichthyology of the Malay Peninsula. Bulletin of the Raffles Museum, 13, 5-75.",1937,1937, , ,Singapore,Intentional releases or from Johor via raw water transfer,,Corridors,"Tan, H. H., Lim, K. K. P., Liew, J. H., Low, B. W., Lim, R. B. H., Kwik, J. T. B., & Yeo, D. C. J. (2020). The non-native freshwater fishes of Singapore: an annotated compilation. Raffles Bulletin of Zoology, 68, 150-195. https://doi.org/10.26107/RBZ-2020-0016 ",,,,N,,"Alfred, Zoologische Verhandelingen, 78 (1966) 21; Ng & Lim, Gard. Bull. Singapore, 49(2) (1997) 253, 255–256, 258;  Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 164; Ng & Tan, COSMOS, 6(1) (2010) 99–100; Tan et al, The Natural Heritage of Singapore 3rd Edition (2010) 253; Yeo & Lim, NiS, 3 (2010) 330; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 164; 
","Considered locally extinct in 1966, recently rediscovered (Baker & Lim, 2012; Ng & Tan, 2010)"
